platform_shop_id,year_month,shop_name,brand,category,sido,sigungu,experiment_group,selected_prediction_model,final_growth_probability,probability_score,growth_alpha_score,review_growth_score,operation_score,stability_score,market_fit_score,gromong_score,grade,historical_internal_growth_alpha,historical_review_growth_3m,reply_rate,avg_reply_delay_hours,order_count,sales_amount,review_count,is_seoul_external,market_q4_avg_ticket,store_vs_market_ticket_ratio,reason_1,reason_2,reason_3
ba_14689573,2025-09,본죽&비빔밥 시흥목감역점,본그룹,백반·죽·국수,경기도,시흥시,실험군,,0.9608236211792364,96.08236211792364,85.78512682525682,42.58373684210526,96.14285411271258,73.07190042340898,50.0,83.19,A,1.989016,0.818182,0.96,70.18,425,9870900.0,25,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14689766,2025-09,본죽&비빔밥 인천신포동점,본그룹,백반·죽·국수,인천광역시,중구,실험군,,0.947686049253719,94.7686049253719,82.067639582718,51.7543947368421,97.0021399174139,69.91317109188523,50.0,82.99,A,1.821337,1.166667,1.0,128.33,374,8755400.0,36,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_13223520,2025-09,본죽 신림고시촌점,본그룹,백반·죽·국수,서울특별시,관악구,실험군,,0.8447081892486707,84.47081892486707,74.52926299899232,100.0,95.54520853503752,95.97021618150049,45.7340852783594,82.99,A,1.481315,6.0,1.0,177.0,27,430600.0,1,1,28186.93,0.5658,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,최근 리뷰 성장 흐름이 우수함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14335138,2025-09,굽네치킨&피자 대전비래가양점,굽네치킨,치킨,대전광역시,동구,실험군,,0.6035946606644338,60.35946606644338,100.0,100.0,98.50696713319489,70.44596268615845,50.0,82.95,A,6.248925,26.0,1.0,78.06,164,5075700.0,9,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,최근 리뷰 성장 흐름이 우수함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14727030,2025-09,본죽&비빔밥 부산명장역점,본그룹,백반·죽·국수,부산광역시,동래구,실험군,,0.9072929272831964,90.72929272831965,100.0,31.46928947368421,94.25561322061847,73.24053614913053,50.0,82.94,A,3.098522,0.395833,1.0,220.08,318,7636700.0,21,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14689875,2025-09,본죽 양산물금증산점,본그룹,백반·죽·국수,경상남도,양산시,통제군,,0.9774293140165998,97.74293140165999,90.1257757720835,42.53492105263158,97.13205736552389,49.793407605492824,50.0,82.67,A,2.184803,0.816327,1.0,123.99,848,20949300.0,24,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14689854,2025-09,본죽&비빔밥 인천간석홈플러스앞점,본그룹,백반·죽·국수,인천광역시,남동구,실험군,,0.9721515305625246,97.21515305625246,87.34263202127326,58.142,97.44936726182942,33.329409835719716,50.0,82.53,A,2.059268,1.409396,1.0,113.39,776,17549600.0,115,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14703930,2025-09,본죽 중화역점,본그룹,백반·죽·국수,서울특별시,중랑구,실험군,,0.9006745735881287,90.06745735881287,93.33527581772655,48.75347368421053,97.29819603764612,77.06131076816465,63.4275987891436,82.37,A,2.329569,1.052632,1.0,118.44,309,6808600.0,6,1,33870.55,0.6505,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_13222170,2025-09,본죽&비빔밥 전북김제점,본그룹,백반·죽·국수,전북특별자치도,김제시,실험군,,0.9209311662636503,92.09311662636503,62.1166436197563,78.26086842105265,97.1009250738109,82.73176870895009,50.0,82.34,A,0.921438,2.173913,1.0,125.03,389,8427400.0,21,0,,,최근 리뷰 성장 흐름이 우수함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14692258,2025-09,본죽 천안쌍용1동점,본그룹,백반·죽·국수,충청남도,천안시,실험군,,0.8823018467198113,88.23018467198112,77.23780382056789,56.93778947368422,100.0,82.96358822728874,50.0,82.03,A,1.603485,1.363636,1.0,12.33,261,5732100.0,6,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14689481,2025-09,본죽&비빔밥 파주운정해오름점,본그룹,백반·죽·국수,경기도,파주시,실험군,,0.960446186101974,96.0446186101974,77.08762247060183,46.59442105263159,96.41721205196013,76.87411475185063,50.0,82.03,A,1.596711,0.970588,1.0,147.87,382,8579300.0,22,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_13233115,2025-09,본죽&비빔밥 대구복현동점,본그룹,백반·죽·국수,대구광역시,북구,실험군,,0.806853736130328,80.6853736130328,100.0,35.40671052631579,98.13487637743285,86.89750945725731,50.0,81.96,A,13.190446,0.545455,1.0,90.49,69,1262900.0,2,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14688094,2025-09,본죽 군포지샘병원점,본그룹,백반·죽·국수,경기도,군포시,실험군,,0.8977820083419578,89.77820083419577,81.66416299753462,40.789473684210535,99.43015932206868,89.68279493828717,50.0,81.84,A,1.803138,0.75,1.0,47.22,195,4669500.0,9,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14694148,2025-09,본죽 통영점,본그룹,백반·죽·국수,경상남도,통영시,실험군,,0.9357532771446986,93.57532771446986,73.75940067576066,51.7543947368421,98.2881430443276,80.99744487256629,50.0,81.8,A,1.44659,1.166667,1.0,85.37,349,8865300.0,10,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14689904,2025-09,본죽&비빔밥 안양호계포도원점,본그룹,백반·죽·국수,경기도,안양시,실험군,,0.8597887277629185,85.97887277629185,80.73859892927615,54.38597368421052,98.87217286290502,83.80609568258708,50.0,81.65,A,1.76139,1.266667,1.0,65.86,237,6179800.0,16,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14688848,2025-09,본죽&비빔밥 연신갈현점,본그룹,백반·죽·국수,서울특별시,은평구,실험군,,0.836846296587459,83.6846296587459,100.0,36.23481578947369,97.71668588201888,85.08495630269819,70.0903254125314,81.61,A,2.760373,0.576923,1.0,104.46,237,5873400.0,13,1,31584.09,0.7846,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,답글률과 응답속도 기준 운영 대응력이 우수함,서울 상권 규모와 가격 포지션이 비교적 적합함
ba_14687119,2025-09,본죽 성균관대점,본그룹,백반·죽·국수,서울특별시,종로구,실험군,,0.9175815986857164,91.75815986857164,90.18796335499682,45.234710526315794,99.51906596282599,75.38920372767348,59.99391177685112,81.52,A,2.187608,0.918919,1.0,44.25,383,7719800.0,27,1,35936.38,0.5609,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14627570,2025-09,본죽&비빔밥 김해안동푸르지오점,본그룹,백반·죽·국수,경상남도,김해시,실험군,,0.8210442788358757,82.10442788358758,80.69809386190268,100.0,73.58914264918697,64.34389322706043,50.0,81.38,A,1.759563,3.125,0.6667,186.74,48,1247600.0,3,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,최근 리뷰 성장 흐름이 우수함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14459736,2025-09,굽네치킨,굽네치킨,치킨,경기도,남양주시,실험군,,0.6108881251229347,61.088812512293465,100.0,100.0,72.45610684020923,90.25723401890403,50.0,81.28,A,2.765138,8.0,0.6667,224.59,160,5232200.0,3,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,최근 리뷰 성장 흐름이 우수함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14692165,2025-09,본죽 세종아름점,본그룹,백반·죽·국수,세종특별자치시,보듬3로,실험군,,0.9497784660724716,94.97784660724716,74.03420106442752,57.89473684210527,98.91647650880428,59.393533618867416,50.0,81.21,A,1.458985,1.4,1.0,64.38,405,9876600.0,15,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14691077,2025-09,본죽&비빔밥 대구파티마병원점,본그룹,백반·죽·국수,대구광역시,동구,실험군,,0.9116877563872487,91.16877563872488,95.85042545008542,47.36842105263158,67.9757219441603,80.36690452424635,50.0,81.21,A,2.443016,1.0,0.6,229.43,262,6657100.0,10,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14692275,2025-09,본죽&비빔밥 전주객사점,본그룹,백반·죽·국수,전북특별자치도,전주시,실험군,,0.9552068830610648,95.52068830610648,68.87988135806376,63.98892105263159,97.91096335626631,62.42377699232151,50.0,81.18,A,1.226497,1.631579,1.0,97.97,391,9162200.0,26,0,,,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함,
ba_14691112,2025-09,본죽 대구방촌점,본그룹,백반·죽·국수,대구광역시,동구,실험군,,0.8913199562359424,89.13199562359424,78.20943769178317,53.21636842105264,96.72913366700763,79.1251275268211,50.0,81.15,A,1.647311,1.222222,1.0,137.45,206,5062300.0,5,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14688557,2025-09,본죽 보정동단국대점,본그룹,백반·죽·국수,경기도,용인시,실험군,,0.8310848265153258,83.10848265153258,75.77554206704544,61.98831578947369,99.33107481671291,87.70432371196235,50.0,81.0,A,1.537529,1.555556,1.0,50.53,153,3819900.0,5,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14690081,2025-09,본죽 신곡시장점,본그룹,백반·죽·국수,서울특별시,양천구,실험군,,0.9270827646598552,92.70827646598552,90.68087477421668,65.46052631578947,97.67597442362495,36.967011044107025,60.32837989126094,80.99,A,2.209841,1.6875,1.0,105.82,563,11838100.0,22,1,28984.02,0.7255,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14687318,2025-09,본죽&비빔밥 독산정훈단지점,본그룹,백반·죽·국수,서울특별시,금천구,실험군,,0.9398379218779512,93.98379218779512,80.41500179551404,70.39473684210526,95.74487429054297,49.12671571929667,64.224720928706,80.97,A,1.746794,1.875,1.0,170.33,529,11707200.0,52,1,27119.42,0.8161,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,최근 리뷰 성장 흐름이 우수함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14689890,2025-09,본죽&비빔밥 구월아시아드점,본그룹,백반·죽·국수,인천광역시,남동구,실험군,,0.924349145183362,92.4349145183362,89.48172968166222,26.435394736842106,95.98794564507135,74.75979173768536,50.0,80.56,A,2.155753,0.204545,1.0,162.21,284,6438700.0,17,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14690723,2025-09,본죽&비빔밥 광주첨단월계점,본그룹,백반·죽·국수,광주광역시,광산구,실험군,,0.9174629761993744,91.74629761993745,82.08810273388698,31.941921052631585,96.98148483925816,85.33599906407036,50.0,80.51,A,1.82226,0.413793,1.0,129.02,265,6790300.0,18,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14688197,2025-09,본죽 인왕산점,본그룹,백반·죽·국수,서울특별시,서대문구,실험군,,0.8386442668419628,83.86442668419627,100.0,43.71344736842106,99.61156479108864,67.47793257594643,61.49769310993014,80.49,A,5.623827,0.861111,1.0,41.16,365,7839700.0,16,1,29688.7,0.7235,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14690002,2025-09,본죽 송도센트럴파크점,본그룹,백반·죽·국수,인천광역시,연수구,실험군,,0.9539309454182122,95.39309454182123,100.0,8.215657894736845,93.24950137016295,68.0559707088163,50.0,80.41,A,3.539358,-0.487805,1.0,253.69,493,11261500.0,8,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,답글률과 응답속도 기준 운영 대응력이 우수함,
ba_14690110,2025-09,본죽&비빔밥 신봉초교점,본그룹,백반·죽·국수,경기도,용인시,실험군,,0.8448207968248144,84.48207968248144,83.24046857512342,47.36842105263158,97.22814838129189,83.22206386767303,50.0,80.39,A,1.874238,1.0,1.0,120.78,226,6208800.0,3,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14691106,2025-09,본죽&비빔밥 대구동구청점,본그룹,백반·죽·국수,대구광역시,동구,실험군,,0.9228599301396424,92.28599301396424,75.8336503218817,42.275052631578944,97.6274798923028,80.44257668301297,50.0,80.29,A,1.54015,0.806452,1.0,107.44,302,7596000.0,19,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14689611,2025-09,본죽&비빔밥 시흥장곡점,본그룹,백반·죽·국수,경기도,시흥시,실험군,,0.9899111087029832,98.99111087029831,64.4850039521262,61.8421052631579,93.53155892727018,61.06185535691843,50.0,80.18,A,1.028264,1.55,0.9524,140.91,804,19962000.0,21,0,,,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함,
ba_14689115,2025-09,본죽&비빔밥 양주덕정점,본그룹,백반·죽·국수,경기도,양주시,실험군,,0.9179176543124208,91.79176543124208,95.72168274278502,17.956657894736843,100.0,63.68138133434105,50.0,80.12,A,2.437209,-0.117647,1.0,11.95,282,6756600.0,7,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,답글률과 응답속도 기준 운영 대응력이 우수함,
ba_13260584,2025-09,본죽&비빔밥 광주신창점,본그룹,백반·죽·국수,광주광역시,광산구,실험군,,0.8492002103182497,84.92002103182497,100.0,5.263157894736844,99.65706583282301,95.65337728745584,50.0,80.03,A,2.81037,-0.6,1.0,39.64,47,1025700.0,2,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14448826,2025-09,본죽&비빔밥 인천검단신도시점,본그룹,백반·죽·국수,인천광역시,서구,실험군,,0.7783687161214641,77.83687161214641,88.23476333550917,53.21636842105264,92.31822675940212,88.78756960935021,50.0,80.01,A,2.099508,1.222222,1.0,284.8,76,1451300.0,2,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14690034,2025-09,본죽&비빔밥 인천검암점,본그룹,백반·죽·국수,인천광역시,서구,실험군,,0.7890114872282882,78.90114872282882,100.0,30.263157894736842,93.97093236081983,85.68532236528148,50.0,79.82,B,4.417469,0.35,1.0,229.59,129,2782100.0,7,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
